Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP025396.1;Start=2002387;Strand=-	PF01041.19	6.2e-4	19.2	86	230	DegT/DnrJ/EryC1/StrS aminotransferase family
Seqid=NZ_CP025396.1;Start=1813268;Strand=-	PF13534.8	9e-5	23	181	254	4Fe-4S dicluster domain
Seqid=NZ_CP025397.1;End=10585;Strand=+	PF13683.8	0.078	12.8	258	289	Integrase core domain
Seqid=NZ_CP025396.1;End=659881;Strand=+	PF00367.22	2.1e-15	56	8	41	phosphotransferase system, EIIB
Seqid=NZ_CP025396.1;Start=1764581;Strand=-	PF04851.17	3.1e-18	66.4	267	431	Type III restriction enzyme, res subunit
Seqid=NZ_CP025396.1;End=934055;Strand=+	PF08858.12	0.083	12.7	16	33	IDEAL domain
Seqid=NZ_CP025396.1;Start=1717302;Strand=-	PF06414.14	0.0097	15.4	50	95	Zeta toxin
Seqid=NZ_CP025396.1;Start=960742;Strand=-	PF01637.20	2.8e-4	21	357	479	ATPase domain predominantly from Archaea
Seqid=NZ_CP025396.1;Start=1892378;Strand=-	PF01174.21	0.054	13.4	38	108	SNO glutamine amidotransferase family
Seqid=NZ_CP025396.1;Start=2399658;Strand=-	PF00218.23	0.0024	17.2	175	251	Indole-3-glycerol phosphate synthase
Seqid=NZ_CP025396.1;Start=2503741;Strand=-	PF13673.9	1.8e-11	44.2	63	154	Acetyltransferase (GNAT) domain
Seqid=NZ_CP025396.1;End=2501753;Strand=+	PF13610.8	1.3e-39	135.7	72	203	DDE domain
Seqid=NZ_CP025396.1;End=116568;Strand=+	PF07021.14	0.28	10.9	40	80	Methionine biosynthesis protein MetW
Seqid=NZ_CP025396.1;End=1597626;Strand=+	PF06570.13	0.77	9.4	13	65	Protein of unknown function (DUF1129)
Seqid=NZ_CP025396.1;End=2345112;Strand=+	PF02223.19	6.5e-6	26	29	197	Thymidylate kinase
Seqid=NZ_CP025396.1;End=552012;Strand=+	PF01869.22	2.3e-5	24.2	5	88	BadF/BadG/BcrA/BcrD ATPase family
Seqid=NZ_CP025396.1;End=58070;Strand=+	PF03747.16	1.4e-56	192.5	7	299	ADP-ribosylglycohydrolase
Seqid=NZ_CP025396.1;End=1356;Strand=+	PF00308.20	2.5e-103	344.7	115	331	Bacterial dnaA protein
Seqid=NZ_CP025396.1;End=738216;Strand=+	PF13237.8	0.0023	18.1	144	170	4Fe-4S dicluster domain
Seqid=NZ_CP025396.1;End=1079107;Strand=+	PF00206.22	3.5e-112	374.9	11	340	Lyase
Seqid=NZ_CP025396.1;Start=788974;Strand=-	PF05038.15	0.041	13.6	15	63	Cytochrome Cytochrome b558 alpha-subunit
Seqid=NZ_CP025396.1;Start=1583641;Strand=-	PF05690.16	0.0072	15.8	181	234	Thiazole biosynthesis protein ThiG
Seqid=NZ_CP025396.1;End=1438026;Strand=+	PF01234.19	0.14	11.4	121	154	NNMT/PNMT/TEMT family
Seqid=NZ_CP025396.1;Start=1813268;Strand=-	PF13237.8	9.3e-7	28.9	177	250	4Fe-4S dicluster domain
Seqid=NZ_CP025396.1;Start=2197615;Strand=-	PF02687.23	0.024	15.2	543	617	FtsX-like permease family
Seqid=NZ_CP025396.1;End=1959206;Strand=+	PF13743.8	2.1e-42	145	27	189	Thioredoxin
Seqid=NZ_CP025396.1;End=1320729;Strand=+	PF13401.8	0.35	11.2	161	186	AAA domain
Seqid=NZ_CP025396.1;Start=970183;Strand=-	PF00072.26	5.7e-21	74.9	3	120	Response regulator receiver domain
Seqid=NZ_CP025396.1;Start=1657562;Strand=-	PF01869.22	0.18	11.4	8	75	BadF/BadG/BcrA/BcrD ATPase family
Seqid=NZ_CP025396.1;Start=2322683;Strand=-	PF18957.2	0.005	17.7	1568	1621	Long Rib domain
Seqid=NZ_CP025396.1;Start=2169239;Strand=-	PF04286.14	0.33	10.8	30	142	Protein of unknown function (DUF445)
Seqid=NZ_CP025396.1;End=1951622;Strand=+	PF14789.8	0.18	12	48	68	Tetrahydrodipicolinate N-succinyltransferase middle
Seqid=NZ_CP025396.1;End=2272302;Strand=+	PF13245.8	0.068	13.5	33	57	AAA domain
Seqid=NZ_CP025396.1;Start=258230;Strand=-	PF13401.8	6.9e-5	23.2	28	190	AAA domain
Seqid=NZ_CP025396.1;End=1411028;Strand=+	PF02719.17	1.6e-5	24.3	7	163	Polysaccharide biosynthesis protein
Seqid=NZ_CP025396.1;End=582882;Strand=+	PF05244.13	0.042	13.3	193	273	Brucella outer membrane protein 2
Seqid=NZ_CP025396.1;Start=2587002;Strand=-	PF01022.22	0.28	11.2	137	167	Bacterial regulatory protein, arsR family
Seqid=NZ_CP025396.1;End=578229;Strand=+	PF01637.20	0.0035	17.4	13	79	ATPase domain predominantly from Archaea
Seqid=NZ_CP025396.1;End=578229;Strand=+	PF00931.24	0.031	13.6	30	53	NB-ARC domain
Seqid=NZ_CP025396.1;Start=2211465;Strand=-	PF01926.25	0.081	13.1	76	244	50S ribosome-binding GTPase
Seqid=NZ_CP025396.1;End=1481914;Strand=+	PF17936.3	0.0043	17.4	2111	2165	Bacterial Ig domain
Seqid=NZ_CP025396.1;End=171959;Strand=+	PF04978.14	0.0095	16.5	29	84	Protein of unknown function (DUF664)
Seqid=NZ_CP025396.1;Start=1790580;Strand=-	PF15294.8	0.012	15.2	9	139	Leucine zipper
Seqid=NZ_CP025396.1;Start=258230;Strand=-	PF07728.16	0.13	12.3	29	65	AAA domain (dynein-related subfamily)
Seqid=NZ_CP025396.1;Start=89919;Strand=-	PF12802.9	0.089	12.9	34	66	MarR family
Seqid=NZ_CP025396.1;End=1209163;Strand=+	PF13679.8	0.022	14.9	103	144	Methyltransferase domain
Seqid=NZ_CP025396.1;End=1960683;Strand=+	PF12832.9	0.064	12.2	11	39	MFS_1 like family
Seqid=NZ_CP025396.1;End=1436557;Strand=+	PF01609.23	9.9e-38	130	264	515	Transposase DDE domain
Seqid=NZ_CP025396.1;Start=989351;Strand=-	PF00155.23	7.4e-32	111	75	420	Aminotransferase class I and II
Seqid=NZ_CP025396.1;End=671736;Strand=+	PF02185.18	0.19	12	209	250	Hr1 repeat
Seqid=NZ_CP025396.1;End=1501741;Strand=+	PF04206.14	0.28	10.6	148	185	Tetrahydromethanopterin S-methyltransferase, subunit E
Seqid=NZ_CP025396.1;Start=654281;Strand=-	PF06486.13	0.032	15.1	46	90	Protein of unknown function (DUF1093)
Seqid=NZ_CP025396.1;End=1303600;Strand=+	PF01367.22	0.47	11.2	108	171	5'-3' exonuclease, C-terminal SAM fold
Seqid=NZ_CP025396.1;End=1917466;Strand=+	PF01757.24	3.7e-19	69.1	9	309	Acyltransferase family
Seqid=NZ_CP025396.1;Start=2457632;Strand=-	PF13662.8	1.2e-25	89.9	80	171	Toprim domain
Seqid=NZ_CP025396.1;Start=2208175;Strand=-	PF03610.18	0.27	11.5	91	136	PTS system fructose IIA component
Seqid=NZ_CP025396.1;Start=1754284;Strand=-	PF03780.15	3.3e-31	107.9	9	116	Asp23 family, cell envelope-related function
Seqid=NZ_CP025396.1;End=1061425;Strand=+	PF13241.8	0.0021	18.6	138	212	Putative NAD(P)-binding
Seqid=NZ_CP025396.1;Start=2073748;Strand=-	PF01676.20	6.6e-80	268.1	5	492	Metalloenzyme superfamily
Seqid=NZ_CP025396.1;End=25209;Strand=+	PF08448.12	0.062	13.7	269	315	PAS fold
Seqid=NZ_CP025396.1;End=1536213;Strand=+	PF09972.11	0.2	10.5	64	102	Predicted membrane protein (DUF2207)
Seqid=NZ_CP025396.1;End=2113575;Strand=+	PF12821.9	1.1e-38	132.4	8	134	Threonine/Serine exporter, ThrE
Seqid=NZ_CP025396.1;End=1129579;Strand=+	PF00872.20	4.4e-167	555.8	1	380	Transposase, Mutator family
Seqid=NZ_CP025396.1;End=1125390;Strand=+	PF05223.13	0.023	15	175	233	NTF2-like N-terminal transpeptidase domain
Seqid=NZ_CP025396.1;End=1031439;Strand=+	PF08245.14	1.2e-16	61.4	72	293	Mur ligase middle domain
Seqid=NZ_CP025396.1;End=1490317;Strand=+	PF02985.24	2.7e-4	21	263	289	HEAT repeat
Seqid=NZ_CP025396.1;Start=729430;Strand=-	PF01380.24	2.3e-9	37.2	125	206	SIS domain
Seqid=NZ_CP025398.1;Start=1082;Strand=-	PF04703.14	0.2	12.1	74	108	FaeA-like protein
Seqid=NZ_CP025397.1;End=5438;Strand=+	PF18910.2	0.03	14.6	148	178	Domain of unknown function (DUF5665)
Seqid=NZ_CP025396.1;Start=2018001;Strand=-	PF07992.16	1.1e-42	146.4	9	329	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP025396.1;End=819880;Strand=+	PF00107.28	1.6e-15	57.3	160	255	Zinc-binding dehydrogenase
Seqid=NZ_CP025396.1;Start=2088198;Strand=-	PF13414.8	0.017	14.9	23	51	TPR repeat
Seqid=NZ_CP025396.1;End=548819;Strand=+	PF12146.10	1.1e-10	41.3	36	268	Serine aminopeptidase, S33
Seqid=NZ_CP025396.1;End=1647962;Strand=+	PF16795.7	6.7e-6	26.2	174	374	Archaeal phage integrase
Seqid=NZ_CP025396.1;End=1621915;Strand=+	PF01659.18	0.038	14.4	18	54	Luteovirus putative VPg genome linked protein
Seqid=NZ_CP025396.1;End=1047058;Strand=+	PF04100.14	0.044	12.8	16	52	Vps53-like, N-terminal
Seqid=NZ_CP025396.1;End=1130167;Strand=+	PF08468.13	0.0017	18.6	35	122	Methyltransferase small domain N-terminal
Seqid=NZ_CP025396.1;End=645689;Strand=+	PF13185.8	1.5e-8	35.1	32	133	GAF domain
Seqid=NZ_CP025396.1;Start=2036407;Strand=-	PF02603.18	0.2	11.8	110	164	HPr Serine kinase N terminus
Seqid=NZ_CP025396.1;End=773213;Strand=+	PF00754.27	0.15	12.3	149	236	F5/8 type C domain
Seqid=NZ_CP025396.1;End=1390136;Strand=+	PF02863.20	8.5e-25	86.5	115	179	Arginine repressor, C-terminal domain
Seqid=NZ_CP025396.1;Start=1642189;Strand=-	PF17832.3	0.19	12.5	62	130	Pre-PUA-like domain
Seqid=NZ_CP025396.1;End=335422;Strand=+	PF14582.8	0.0025	17.3	1	100	Metallophosphoesterase, calcineurin superfamily
Seqid=NZ_CP025396.1;Start=2502006;Strand=-	PF19187.2	0.0016	18.4	3	55	PafC helix-turn-helix domain
Seqid=NZ_CP025396.1;End=1300287;Strand=+	PF06508.15	0.045	13.3	8	36	Queuosine biosynthesis protein QueC
Seqid=NZ_CP025396.1;End=1430113;Strand=+	PF02283.18	0.056	13.1	9	79	Cobinamide kinase / cobinamide phosphate guanyltransferase
Seqid=NZ_CP025396.1;Start=1954430;Strand=-	PF07389.14	0.14	12.3	11	65	Protein of unknown function (DUF1500)
Seqid=NZ_CP025396.1;End=1905216;Strand=+	PF02116.17	0.0011	18.5	23	120	Fungal pheromone mating factor STE2 GPCR
Seqid=NZ_CP025396.1;Start=1819401;Strand=-	PF01713.23	2.7e-19	69.4	708	783	Smr domain
Seqid=NZ_CP025396.1;Start=2258207;Strand=-	PF00749.23	0.33	9.9	131	146	tRNA synthetases class I (E and Q), catalytic domain
Seqid=NZ_CP025396.1;End=1374473;Strand=+	PF15820.7	0.017	15	10	80	Endothelial cell-specific chemotaxis regulator
Seqid=NZ_CP025396.1;End=214292;Strand=+	PF02463.21	0.017	14.6	7	378	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP025396.1;End=97572;Strand=+	PF00089.28	1.1e-7	32	291	464	Trypsin
Seqid=NZ_CP025396.1;Start=162222;Strand=-	PF13476.8	0.062	13.9	345	372	AAA domain
Seqid=NZ_CP025396.1;Start=780092;Strand=-	PF03370.15	0.24	11.7	90	119	Carbohydrate/starch-binding module (family 21)
Seqid=NZ_CP025396.1;End=292741;Strand=+	PF13604.8	0.0061	16.4	29	62	AAA domain
Seqid=NZ_CP025396.1;End=1355830;Strand=+	PF03979.16	1.1e-15	57.5	29	85	Sigma-70 factor, region 1.1
Seqid=NZ_CP025396.1;End=2272302;Strand=+	PF13401.8	1.4e-5	25.5	325	456	AAA domain
Seqid=NZ_CP025396.1;Start=2420666;Strand=-	PF01695.19	0.015	14.9	200	223	IstB-like ATP binding protein
Seqid=NZ_CP025396.1;End=688278;Strand=+	PF13304.8	0.025	14.4	35	113	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP025396.1;Start=2458705;Strand=-	PF07728.16	6.2e-4	19.9	42	149	AAA domain (dynein-related subfamily)
Seqid=NZ_CP025396.1;Start=861425;Strand=-	PF01312.21	6.1e-5	22.5	110	332	FlhB HrpN YscU SpaS Family
Seqid=NZ_CP025396.1;End=676363;Strand=+	PF14542.8	0.052	13.7	73	125	GCN5-related N-acetyl-transferase
Seqid=NZ_CP025396.1;Start=960742;Strand=-	PF02367.19	0.15	12.1	352	379	Threonylcarbamoyl adenosine biosynthesis protein TsaE
Seqid=NZ_CP025396.1;End=211076;Strand=+	PF04464.16	5.3e-114	381.1	697	1064	CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase
Seqid=NZ_CP025396.1;Start=2587002;Strand=-	PF04538.14	0.77	10.5	72	111	Brain expressed X-linked like family
Seqid=NZ_CP025396.1;End=1170975;Strand=+	PF01580.20	2.4e-13	50.1	1083	1133	FtsK/SpoIIIE family
Seqid=NZ_CP025396.1;Start=2377476;Strand=-	PF06859.14	0.092	13.5	148	197	Bicoid-interacting protein 3 (Bin3)
Seqid=NZ_CP025396.1;End=158071;Strand=+	PF03870.17	0.14	12.4	43	97	RNA polymerase Rpb8
Seqid=NZ_CP025396.1;Start=1833052;Strand=-	PF10237.11	0.024	14.5	105	154	Probable N6-adenine methyltransferase
Seqid=NZ_CP025396.1;Start=2353043;Strand=-	PF00584.22	0.017	15.1	10	45	SecE/Sec61-gamma subunits of protein translocation complex
Seqid=NZ_CP025396.1;Start=742659;Strand=-	PF00892.22	0.013	15.7	26	97	EamA-like transporter family
Seqid=NZ_CP025396.1;Start=2466037;Strand=-	PF01266.26	7.5e-4	19.3	155	188	FAD dependent oxidoreductase
Seqid=NZ_CP025396.1;End=2554871;Strand=+	PF07553.13	2.1e-8	34.2	270	315	Host cell surface-exposed lipoprotein
Seqid=NZ_CP025396.1;Start=1976409;Strand=-	PF20030.1	0.12	11.5	177	224	MoxR domain in the MoxR-vWA-beta-propeller ternary systems
Seqid=NZ_CP025396.1;End=1356;Strand=+	PF08299.13	2.2e-30	104.6	359	427	Bacterial dnaA protein helix-turn-helix
Seqid=NZ_CP025396.1;End=1172897;Strand=+	PF09537.12	0.16	12.4	54	117	Domain of unknown function (DUF2383)
Seqid=NZ_CP025396.1;Start=2272901;Strand=-	PF07343.13	0.11	12.4	43	97	Protein of unknown function (DUF1475)
Seqid=NZ_CP025396.1;Start=1915172;Strand=-	PF03965.18	0.088	13.2	29	130	Penicillinase repressor
Seqid=NZ_CP025396.1;End=543816;Strand=+	PF07332.13	0.21	11.7	136	195	Putative Actinobacterial Holin-X, holin superfamily III
Seqid=NZ_CP025396.1;End=1082669;Strand=+	PF00157.19	0.095	12.8	12	33	Pou domain - N-terminal to homeobox domain
Seqid=NZ_CP025396.1;Start=283087;Strand=-	PF01637.20	4.8e-5	23.5	28	162	ATPase domain predominantly from Archaea
Seqid=NZ_CP025396.1;Start=2425704;Strand=-	PF14575.8	0.1	13.4	34	86	Ephrin type-A receptor 2 transmembrane domain
Seqid=NZ_CP025396.1;Start=423206;Strand=-	PF13561.8	1.1e-29	103.7	5	107	Enoyl-(Acyl carrier protein) reductase
Seqid=NZ_CP025396.1;End=669424;Strand=+	PF12746.9	0.0047	16.7	64	123	GNAT acetyltransferase
Seqid=NZ_CP025396.1;End=453283;Strand=+	PF07690.18	0.03	13.3	61	161	Major Facilitator Superfamily
Seqid=NZ_CP025396.1;Start=2285569;Strand=-	PF14542.8	0.09	13	60	106	GCN5-related N-acetyl-transferase
Seqid=NZ_CP025396.1;Start=2397165;Strand=-	PF17727.3	1.4e-22	79.7	80	147	CtsR C-terminal dimerization domain
Seqid=NZ_CP025396.1;Start=1130307;Strand=-	PF13679.8	0.0018	18.4	10	68	Methyltransferase domain
Seqid=NZ_CP025396.1;End=1220596;Strand=+	PF01336.27	2.8e-6	27.3	921	986	OB-fold nucleic acid binding domain
Seqid=NZ_CP025396.1;End=529714;Strand=+	PF13463.8	4.9e-10	39.9	38	100	Winged helix DNA-binding domain
Seqid=NZ_CP025396.1;End=2274394;Strand=+	PF15978.7	0.098	11.7	167	200	Tn7-like transposition protein D
Seqid=NZ_CP025396.1;End=1354423;Strand=+	PF13362.8	5.9e-4	20.4	263	352	Toprim domain
Seqid=NZ_CP025396.1;Start=2030027;Strand=-	PF00702.28	2e-7	31.6	5	218	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP025396.1;End=1254008;Strand=+	PF00158.28	0.18	11.6	94	132	Sigma-54 interaction domain
Seqid=NZ_CP025396.1;Start=1642189;Strand=-	PF13026.8	0.28	12.1	8	48	Protein of unknown function (DUF3887)
Seqid=NZ_CP025396.1;Start=1941248;Strand=-	PF02875.23	2.9e-17	62.8	332	414	Mur ligase family, glutamate ligase domain
Seqid=NZ_CP025396.1;Start=1695715;Strand=-	PF14431.8	0.056	13.7	27	91	YwqJ-like deaminase
Seqid=NZ_CP025396.1;End=798541;Strand=+	PF13671.8	1.6e-6	28.4	3	127	AAA domain
Seqid=NZ_CP025396.1;End=507132;Strand=+	PF07883.13	2.8e-4	20.6	2	42	Cupin domain
Seqid=NZ_CP025396.1;End=1551364;Strand=+	PF13740.8	0.072	13.2	302	355	ACT domain
Seqid=NZ_CP025396.1;End=1319077;Strand=+	PF01048.22	6.1e-54	182.9	2	226	Phosphorylase superfamily
Seqid=NZ_CP025396.1;End=224026;Strand=+	PF08279.14	0.018	15	15	38	HTH domain
Seqid=NZ_CP025396.1;Start=727111;Strand=-	PF13545.8	0.014	15.5	22	66	Crp-like helix-turn-helix domain
Seqid=NZ_CP025396.1;Start=2254964;Strand=-	PF01497.20	9.4e-36	123.5	50	274	Periplasmic binding protein
Seqid=NZ_CP025396.1;Start=675451;Strand=-	PF02416.18	1.5e-17	62.7	19	65	mttA/Hcf106 family
Seqid=NZ_CP025396.1;End=722728;Strand=+	PF06888.14	0.087	12.3	5	92	Putative Phosphatase
Seqid=NZ_CP025396.1;End=852711;Strand=+	PF19293.1	7.8e-9	35.7	51	123	CdaA N-terminal transmembrane domain
Seqid=NZ_CP025396.1;Start=2088198;Strand=-	PF14559.8	1e-4	22.8	27	69	Tetratricopeptide repeat
Seqid=NZ_CP025396.1;Start=2361314;Strand=-	PF13673.9	0.0064	16.5	61	143	Acetyltransferase (GNAT) domain
Seqid=NZ_CP025396.1;End=764556;Strand=+	PF00208.23	0.13	12	21	60	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase
Seqid=NZ_CP025396.1;Start=2391501;Strand=-	PF05729.14	0.024	14.7	90	115	NACHT domain
Seqid=NZ_CP025396.1;End=793245;Strand=+	PF00467.31	1e-8	34.9	5	36	KOW motif
Seqid=NZ_CP025396.1;Start=2021691;Strand=-	PF07315.13	3.6e-37	126.6	9	102	Protein of unknown function (DUF1462)
Seqid=NZ_CP025396.1;End=1275730;Strand=+	PF00009.29	0.45	10.1	276	330	Elongation factor Tu GTP binding domain
Seqid=NZ_CP025396.1;End=469039;Strand=+	PF07992.16	6.4e-7	29	4	40	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP025396.1;Start=1951169;Strand=-	PF00999.23	7.4e-73	245.6	7	388	Sodium/hydrogen exchanger family
Seqid=NZ_CP025396.1;End=858535;Strand=+	PF03193.18	0.079	13	27	58	RsgA GTPase
Seqid=NZ_CP025396.1;Start=2587002;Strand=-	PF02195.20	1.9e-25	89	31	120	ParB-like nuclease domain
Seqid=NZ_CP025396.1;Start=2182149;Strand=-	PF07262.13	0.97	9.4	2	41	CDI immunity protein
Seqid=NZ_CP025396.1;Start=2092254;Strand=-	PF16572.7	0.42	10.6	476	498	Long alpha hairpin domain of cation efflux system protein, CusB
Seqid=NZ_CP025396.1;End=906255;Strand=+	PF00004.31	0.048	14.2	153	258	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP025396.1;Start=260747;Strand=-	PF19300.1	2.5e-9	37.4	4	97	Binding-prot-dependent transport system membrane comp, N-term
Seqid=NZ_CP025396.1;Start=9357;Strand=-	PF08543.14	2.6e-5	23.8	143	245	Phosphomethylpyrimidine kinase
Seqid=NZ_CP025396.1;End=447208;Strand=+	PF02776.20	4.4e-51	173	8	173	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain
Seqid=NZ_CP025396.1;End=224026;Strand=+	PF13560.8	3.6e-10	40.1	7	65	Helix-turn-helix domain
Seqid=NZ_CP025396.1;Start=1968788;Strand=-	PF01926.25	0.8	9.9	42	83	50S ribosome-binding GTPase
Seqid=NZ_CP025396.1;End=1372670;Strand=+	PF13481.8	0.0013	18.4	128	154	AAA domain
Seqid=NZ_CP025396.1;Start=424133;Strand=-	PF15617.8	0.082	12.1	6	50	C-C_Bond_Lyase of the TIM-Barrel fold
Seqid=NZ_CP025396.1;End=884553;Strand=+	PF01965.26	0.054	13.4	337	387	DJ-1/PfpI family
Seqid=NZ_CP025396.1;End=196627;Strand=+	PF15935.7	0.16	12.4	39	87	RNase LS, bacterial toxin
Seqid=NZ_CP025396.1;End=2790;Strand=+	PF00712.21	2.5e-41	140.7	2	128	DNA polymerase III beta subunit, N-terminal domain
Seqid=NZ_CP025396.1;End=1582377;Strand=+	PF01978.21	0.0064	16.5	27	69	Sugar-specific transcriptional regulator TrmB
Seqid=NZ_CP025396.1;Start=1589178;Strand=-	PF00702.28	0.0032	17.9	167	230	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP025396.1;End=1085926;Strand=+	PF12850.9	2.7e-7	30.9	3	229	Calcineurin-like phosphoesterase superfamily domain
Seqid=NZ_CP025396.1;End=1275730;Strand=+	PF11343.10	0.041	13.6	327	390	Protein of unknown function (DUF3145)
Seqid=NZ_CP025396.1;End=297065;Strand=+	PF13508.9	1.7e-10	41.1	50	147	Acetyltransferase (GNAT) domain
Seqid=NZ_CP025397.1;End=10585;Strand=+	PF00665.28	2.7e-16	59.8	157	267	Integrase core domain
Seqid=NZ_CP025396.1;End=844237;Strand=+	PF07015.13	2.1e-4	20.8	111	148	VirC1 protein
Seqid=NZ_CP025396.1;End=1079107;Strand=+	PF09485.12	0.32	11.6	189	283	CRISPR-associated protein Cse2 (CRISPR_cse2)
Seqid=NZ_CP025396.1;Start=2163677;Strand=-	PF01047.24	0.046	13.7	10	52	MarR family
Seqid=NZ_CP025396.1;End=1142863;Strand=+	PF07564.13	7.5e-19	67.7	1084	1159	Domain of Unknown Function (DUF1542)
Seqid=NZ_CP025396.1;Start=2163677;Strand=-	PF13338.8	0.0015	18.7	10	53	Transcriptional regulator, AbiEi antitoxin
Seqid=NZ_CP025396.1;End=668997;Strand=+	PF01262.23	0.049	13	6	47	Alanine dehydrogenase/PNT, C-terminal domain
Seqid=NZ_CP025396.1;End=2272302;Strand=+	PF01926.25	0.24	11.6	33	69	50S ribosome-binding GTPase
Seqid=NZ_CP025396.1;End=910094;Strand=+	PF15522.8	0.18	11.3	5	81	Novel toxin 14
Seqid=NZ_CP025396.1;Start=2393089;Strand=-	PF00158.28	2.2e-7	30.9	539	669	Sigma-54 interaction domain
Seqid=NZ_CP025396.1;Start=970183;Strand=-	PF05843.16	0.091	12.8	137	223	Suppressor of forked protein (Suf)
Seqid=NZ_CP025396.1;End=1348516;Strand=+	PF00350.25	1.4e-4	22.1	52	123	Dynamin family
Seqid=NZ_CP025396.1;Start=2231931;Strand=-	PF12802.9	1.6e-5	25	9	55	MarR family
Seqid=NZ_CP025396.1;End=1481914;Strand=+	PF17936.3	0.014	15.7	1387	1445	Bacterial Ig domain
Seqid=NZ_CP025396.1;Start=2345826;Strand=-	PF13419.8	2.6e-24	86.4	4	192	Haloacid dehalogenase-like hydrolase
Seqid=NZ_CP025396.1;Start=776371;Strand=-	PF08428.12	0.075	13.8	6	60	Rib domain
Seqid=NZ_CP025396.1;End=292741;Strand=+	PF03193.18	0.0011	19	17	60	RsgA GTPase
Seqid=NZ_CP025396.1;End=938551;Strand=+	PF09723.12	0.0066	16.7	116	146	Zinc ribbon domain
Seqid=NZ_CP025396.1;End=1223915;Strand=+	PF06833.13	0.0068	16	102	252	Malonate decarboxylase gamma subunit (MdcE)
Seqid=NZ_CP025396.1;Start=438131;Strand=-	PF13755.8	0.24	11.3	31	56	Sensor N-terminal transmembrane domain
Seqid=NZ_CP025396.1;End=2289756;Strand=+	PF02826.21	0.044	13.2	153	195	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NZ_CP025396.1;End=2082736;Strand=+	PF04123.15	0.6	9.6	11	62	Domain of unknown function (DUF373)
Seqid=NZ_CP025396.1;End=462766;Strand=+	PF01333.21	0.02	15	81	145	Apocytochrome F, C-terminal
Seqid=NZ_CP025396.1;Start=1225199;Strand=-	PF11647.10	0.077	13.1	18	37	Membrane Localization Domain
Seqid=NZ_CP025396.1;Start=2176219;Strand=-	PF13604.8	0.19	11.5	365	391	AAA domain
Seqid=NZ_CP025396.1;Start=2393089;Strand=-	PF01695.19	0.062	12.9	541	561	IstB-like ATP binding protein
Seqid=NZ_CP025396.1;End=2459830;Strand=+	PF10706.11	0.085	12.7	21	49	Aminoglycoside-2''-adenylyltransferase
Seqid=NZ_CP025396.1;Start=1761420;Strand=-	PF05175.16	0.16	11.6	248	324	Methyltransferase small domain
Seqid=NZ_CP025396.1;End=2290192;Strand=+	PF08206.13	0.03	14.1	28	46	Ribonuclease B OB domain
Seqid=NZ_CP025396.1;Start=423541;Strand=-	PF04321.19	0.0018	17.5	27	137	RmlD substrate binding domain
Seqid=NZ_CP025396.1;Start=1796086;Strand=-	PF11104.10	9.8e-5	21.5	169	256	Type IV pilus assembly protein PilM;
Seqid=NZ_CP025396.1;Start=960742;Strand=-	PF00910.24	0.36	11.3	358	380	RNA helicase
Seqid=NZ_CP025396.1;Start=2388509;Strand=-	PF01921.20	0.53	9.2	218	309	tRNA synthetases class I (K)
Seqid=NZ_CP025396.1;End=2473090;Strand=+	PF11279.10	0.053	12.8	19	107	Protein of unknown function (DUF3080)
Seqid=NZ_CP025396.1;Start=2440052;Strand=-	PF02390.19	0.068	12.7	52	125	Putative methyltransferase
Seqid=NZ_CP025396.1;Start=1852052;Strand=-	PF13273.8	7.7e-19	68	7	109	Protein of unknown function (DUF4064)
Seqid=NZ_CP025396.1;Start=1894019;Strand=-	PF03446.17	6.6e-5	23.3	16	79	NAD binding domain of 6-phosphogluconate dehydrogenase
Seqid=NZ_CP025396.1;Start=520202;Strand=-	PF02737.20	0.13	12.2	148	180	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
Seqid=NZ_CP025396.1;End=1074190;Strand=+	PF01078.23	0.073	12.5	20	70	Magnesium chelatase, subunit ChlI
Seqid=NZ_CP025396.1;End=2267277;Strand=+	PF01636.25	2.8e-24	86.4	205	438	Phosphotransferase enzyme family
Seqid=NZ_CP025396.1;End=901855;Strand=+	PF05103.15	0.65	10.1	46	140	DivIVA protein
Seqid=NZ_CP025396.1;End=1294402;Strand=+	PF03721.16	0.01	15.5	32	75	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
Seqid=NZ_CP025396.1;End=663558;Strand=+	PF01978.21	0.025	14.6	48	79	Sugar-specific transcriptional regulator TrmB
Seqid=NZ_CP025396.1;End=1036783;Strand=+	PF02098.18	0.27	11.4	25	81	Tick histamine binding protein
Seqid=NZ_CP025396.1;Start=2378257;Strand=-	PF00216.23	0.12	12.7	67	105	Bacterial DNA-binding protein
